Date,Open,High,Low,Close,Volume
2016-07-25 00:00:00-04:00,185.31962927585934,185.3708676413711,184.44000258491977,185.02072143554688,55873100
2016-07-26 00:00:00-04:00,184.9182879161025,185.46485232781606,184.2606983324223,185.10617065429688,70080500
2016-07-27 00:00:00-04:00,185.48194314357417,185.55026532651198,184.14114473677688,184.90975952148438,84083900
2016-07-28 00:00:00-04:00,184.71332740254232,185.41362000068634,184.25216895900456,185.12326049804688,65035700
2016-07-29 00:00:00-04:00,184.85846883654582,185.78078546742793,184.57664479834062,185.42210388183594,79519400
2016-08-01 00:00:00-04:00,185.48194981866922,185.87478609579406,184.81582479995802,185.26844787597656,73311400
2016-08-02 00:00:00-04:00,185.02077583861927,185.17450401147684,183.24445116667687,184.0813751220703,92295500
2016-08-03 00:00:00-04:00,184.0215667516337,184.67915629791753,183.72267188959395,184.61936950683594,53993600
2016-08-04 00:00:00-04:00,184.7303746705287,185.13175926937313,182.97112116808105,184.81578063964844,46585500
2016-08-05 00:00:00-04:00,184.81583861089078,186.37012609365766,184.81583861089078,186.32742309570312,71892200
2016-08-08 00:00:00-04:00,186.51523391946986,186.61772368125366,185.95159886970072,186.21633911132812,39906500
2016-08-09 00:00:00-04:00,186.284733128874,186.82274920349985,186.00290897972457,186.32742309570312,51251700
2016-08-10 00:00:00-04:00,186.43844037503354,186.515297949416,185.51611038906955,185.8662567138672,57941100
2016-08-11 00:00:00-04:00,186.39572778023904,186.97645982940347,186.13098746136046,186.72879028320312,72504300
2016-08-12 00:00:00-04:00,186.42133554357792,186.7800302458213,186.16514365786608,186.5665283203125,61313500
2016-08-15 00:00:00-04:00,186.93376952519927,187.45471481198098,186.92523413828076,187.1045684814453,49813500
2016-08-16 00:00:00-04:00,186.68609078081792,186.75439993028866,186.1395263671875,186.1395263671875,53213600
2016-08-17 00:00:00-04:00,186.17370633248493,186.62632943841794,185.33678231053105,186.48968505859375,75134300
2016-08-18 00:00:00-04:00,186.4640696208249,186.94231192871393,186.35305746221707,186.9081573486328,52989300
2016-08-19 00:00:00-04:00,186.43840854877823,186.81417400089106,185.95163096299396,186.63482666015625,75443000
2016-08-22 00:00:00-04:00,186.3957417549627,186.85691327433418,186.02852464798647,186.62632751464844,61368800
2016-08-23 00:00:00-04:00,187.24119631915949,187.54010423953017,186.9422883987888,187.0020751953125,53399200
2016-08-24 00:00:00-04:00,186.85689801673703,186.95083939033645,185.6271247736624,186.04559326171875,71728900
2016-08-25 00:00:00-04:00,185.66127554317524,186.33594894822622,185.5075604065047,185.91748046875,69224800
2016-08-26 00:00:00-04:00,186.10535078200306,187.13015738473075,184.67915952994585,185.56732177734375,122506300
2016-08-29 00:00:00-04:00,185.6954697340903,186.74589574509,185.66130212252284,186.4811553955078,70502200
2016-08-30 00:00:00-04:00,186.3956822902776,186.67750634417928,185.6185453271049,186.17364501953125,58114500
2016-08-31 00:00:00-04:00,185.8406289512786,185.9601895162898,184.8670606272948,185.6442108154297,85269500
2016-09-01 00:00:00-04:00,185.63562616037814,185.9430694148379,184.49125911421413,185.6527099609375,97844200
2016-09-02 00:00:00-04:00,186.5067688638531,186.91668897220035,185.91750137809592,186.48968505859375,79293900
2016-09-06 00:00:00-04:00,186.77150532691024,187.13018704315655,186.0541418944176,187.05332946777344,56702100
2016-09-07 00:00:00-04:00,186.89102937094438,187.21555644507737,186.42987097765442,187.0362091064453,76554900
2016-09-08 00:00:00-04:00,186.70316378265807,186.97645250829927,186.30177911132483,186.60922241210938,74102900
2016-09-09 00:00:00-04:00,185.2940517287419,185.34529010576694,182.11714204195624,182.14276123046875,221589100
2016-09-12 00:00:00-04:00,181.3826693697938,185.1573813091356,181.3143471996687,184.75599670410156,168110900
2016-09-13 00:00:00-04:00,183.47497400223702,183.7397142506696,181.47659951620986,182.1000213623047,182828800
2016-09-14 00:00:00-04:00,182.1513599147203,183.35551431775136,181.47669933090404,182.03179931640625,134185500
2016-09-15 00:00:00-04:00,181.8694780367378,184.23506988591947,181.6901306934286,183.85076904296875,134427900
2016-09-16 00:00:00-04:00,183.23447631685872,183.414729600579,182.4534136792633,183.1400604248047,155236400
2016-09-19 00:00:00-04:00,183.79243115282688,184.4361724325231,182.84827203715915,183.1744384765625,80250500
2016-09-20 00:00:00-04:00,184.0327571059094,184.18724872391758,183.14868681099702,183.18301391601562,69665300
2016-09-21 00:00:00-04:00,183.88680091229358,185.4231906182393,183.20014110023288,185.24295043945312,110284400
2016-09-22 00:00:00-04:00,186.2557714731034,186.7106808349363,186.00686399277765,186.41026306152344,76678700
2016-09-23 00:00:00-04:00,186.01545659349085,186.15279119157253,185.29446959898425,185.38888549804688,73630900
2016-09-26 00:00:00-04:00,184.55631536636452,184.73655556931107,183.68940216236516,183.88682556152344,89827300
2016-09-27 00:00:00-04:00,183.72372893489282,185.12278414433544,183.35464386091715,185.02838134765625,78494800
2016-09-28 00:00:00-04:00,185.25153899394778,186.10128203089897,184.29022306305555,185.94677734375,87411000
2016-09-29 00:00:00-04:00,185.74077945591864,186.14419163494298,183.71514006013925,184.26446533203125,128070600
2016-09-30 00:00:00-04:00,185.0970361399101,186.35876986017539,184.84812865424877,185.6549530029297,117202900
2016-10-03 00:00:00-04:00,185.24295835945435,185.431777046321,184.57345551878453,185.2086181640625,83512100
2016-10-04 00:00:00-04:00,185.32021027557877,185.54336916520916,183.67223445990277,184.26446533203125,119948100
2016-10-05 00:00:00-04:00,184.89106321546933,185.50905582931773,184.8223959142697,185.07989501953125,72816000
2016-10-06 00:00:00-04:00,184.85670319450523,185.431777046321,184.3159695380813,185.2086181640625,62927400
2016-10-07 00:00:00-04:00,185.48330296661467,185.65496466719526,183.8439055676314,184.57347106933594,89788300
2016-10-10 00:00:00-04:00,185.53482055664062,185.99830850883853,185.38890744026443,185.53482055664062,51855000
2016-10-11 00:00:00-04:00,185.10567154445468,185.17433885601315,182.46203898573143,183.1916046142578,130367400
2016-10-12 00:00:00-04:00,183.32887728462163,183.95546137949307,182.83104926676788,183.431884765625,73866100
2016-10-13 00:00:00-04:00,182.10150448178726,183.32889802045077,181.28610162289814,182.83106994628906,101357000
2016-10-14 00:00:00-04:00,183.80954618202418,184.27304713185137,182.8482302815632,182.92547607421875,93346200
2016-10-17 00:00:00-04:00,182.89977585504036,183.1572749956163,182.11012142837114,182.29037475585938,58275700
2016-10-18 00:00:00-04:00,183.8867940911395,183.94686978285756,183.05422122815347,183.431884765625,76869700
2016-10-19 00:00:00-04:00,183.69799892800557,184.2301541476059,183.3375054150232,183.92115783691406,66519200
2016-10-20 00:00:00-04:00,183.56922822655446,184.13572360059572,182.91690855450392,183.57781982421875,73639800
2016-10-21 00:00:00-04:00,183.57784146335862,183.74950317655933,182.61651229492608,183.66366577148438,89089100
2016-10-24 00:00:00-04:00,184.53914856823081,184.81381777356535,184.09281765803647,184.44473266601562,60146600
2016-10-25 00:00:00-04:00,184.26449104867996,184.52199017077416,183.66366849509308,183.82675170898438,66542300
2016-10-26 00:00:00-04:00,183.00273225561594,184.04129393336314,182.76239018711055,183.4576416015625,75705500
2016-10-27 00:00:00-04:00,184.17862018916017,184.2129472848537,182.8911380010425,182.9683837890625,77220200
2016-10-28 00:00:00-04:00,182.9426715562345,183.62073988076526,181.71527791279635,182.42767333984375,140623200
2016-10-31 00:00:00-04:00,182.7624479218419,182.9856199637513,182.27321132409975,182.43629455566406,61272500
2016-11-01 00:00:00-04:00,182.7624476574243,182.8139579649102,179.90424769711947,181.11447143554688,122781800
2016-11-02 00:00:00-04:00,180.80543095021665,181.19168612886682,179.58661590951533,180.0243682861328,103330800
2016-11-03 00:00:00-04:00,180.23898398683315,180.4535644183679,178.92575279359647,179.20040893554688,88939300
2016-11-04 00:00:00-04:00,179.31192591382094,180.15307721443824,178.85701662186858,179.0029296875,109122100
2016-11-07 00:00:00-05:00,179.00303629081068,182.98564941466879,179.00303629081068,182.95130920410156,109794900
2016-11-08 00:00:00-05:00,182.55639262330328,184.34170282391705,182.29031506738008,183.77520751953125,106772100
2016-11-09 00:00:00-05:00,182.2818296794239,186.34170196277495,182.25608106848966,185.7237091064453,258429000
2016-11-10 00:00:00-05:00,186.51330021241645,187.38020037818183,184.72798957960677,186.1871337890625,172113300
2016-11-11 00:00:00-05:00,185.46613887775177,185.99829409588128,184.81381915562696,185.75796508789062,100552700
2016-11-14 00:00:00-05:00,186.28151793340604,186.48751981254912,185.15711884076237,185.9038543701172,94580000
2016-11-15 00:00:00-05:00,186.29009251910088,187.3544158935547,186.0841037412333,187.3544158935547,91652600
2016-11-16 00:00:00-05:00,186.7364096328087,187.2342376376212,186.61624515557435,187.0024871826172,65617700
2016-11-17 00:00:00-05:00,187.1570123357797,188.0239123666414,187.04542634579707,187.96383666992188,69797200
2016-11-18 00:00:00-05:00,188.03249293841097,188.2041546150475,187.36299013471958,187.54324340820312,86265800
2016-11-21 00:00:00-05:00,188.11836682745806,188.9852670360542,187.9724537089983,188.9595184326172,72402600
2016-11-22 00:00:00-05:00,189.26847871034497,189.50880769460164,188.59898895463746,189.3285675048828,67429000
2016-11-23 00:00:00-05:00,188.8135413464565,189.483031002904,188.61613108800285,189.43153381347656,56620200
2016-11-25 00:00:00-05:00,189.77491298999192,190.16973359584355,189.69765409150062,190.13540649414062,37872300
2016-11-28 00:00:00-05:00,189.82638699081997,190.1010430617208,189.13972716814772,189.2427215576172,76572500
2016-11-29 00:00:00-05:00,189.2770715262414,190.06672577916044,188.976653745513,189.61181640625,69886700
2016-11-30 00:00:00-05:00,190.22986943967672,190.39295268123078,189.09687834906006,189.15696716308594,113291800
2016-12-01 00:00:00-05:00,189.45734364976184,189.45734364976184,188.10119380303743,188.46170043945312,79040500
2016-12-02 00:00:00-05:00,188.5475433232978,189.0453715259651,188.19562825119576,188.55612182617188,74840300
2016-12-05 00:00:00-05:00,189.3886233903278,190.0323644801616,189.19121312325697,189.6890411376953,67837800
2016-12-06 00:00:00-05:00,189.87786534309035,190.32419614807785,189.39720744400174,190.28985595703125,59877400
2016-12-07 00:00:00-05:00,190.13542041346935,192.83912844099024,190.0152559032895,192.779052734375,110738100
2016-12-08 00:00:00-05:00,192.75328364138,193.72317812153088,192.4871929499584,193.2510986328125,99714400
2016-12-09 00:00:00-05:00,193.47426539989627,194.43558135317642,193.43992520330906,194.4184112548828,88005800
2016-12-12 00:00:00-05:00,194.32402499689005,194.80469614378697,193.77469964024317,194.19528198242188,102016100
2016-12-13 00:00:00-05:00,194.85622900066292,195.98920702612244,194.83905889660917,195.4913787841797,110477500
2016-12-14 00:00:00-05:00,195.19088581163928,195.8947025964433,193.43990270388534,193.87765502929688,142501800
2016-12-15 00:00:00-05:00,194.1180299970146,195.5342554988994,193.88627948139643,194.67593383789062,124972600
2016-12-16 00:00:00-05:00,195.1326462584023,195.19308922448477,193.9757194067393,194.295166015625,156420200
2016-12-19 00:00:00-05:00,194.47648568022888,195.14129244989354,194.32971255495227,194.71823120117188,90341100
2016-12-20 00:00:00-05:00,195.25348472013317,195.6161161046466,195.02038148255485,195.46932983398438,89838800
2016-12-21 00:00:00-05:00,195.33989514643187,195.5125686620086,194.92547607421875,194.92547607421875,67909000
2016-12-22 00:00:00-05:00,194.77870519756837,194.89957797729542,194.19159942879057,194.58876037597656,56219100
2016-12-23 00:00:00-05:00,194.6318680385307,194.8822557716593,194.44193644069242,194.87362670898438,36697800
2016-12-27 00:00:00-05:00,195.14127156618028,195.75426436649033,195.1240002667776,195.35711669921875,42672500
2016-12-28 00:00:00-05:00,195.61617777703253,195.63343590620065,193.63039946871237,193.7426300048828,64095000
2016-12-29 00:00:00-05:00,193.81166288654242,194.16565207513557,193.25909985948013,193.69943237304688,48696100
2016-12-30 00:00:00-05:00,194.02752445361332,194.11386778589778,192.30076320106696,192.99147033691406,108998300
2017-01-03 00:00:00-05:00,194.29517831857413,194.9772564188593,193.29366676331898,194.46786499023438,91366500
2017-01-04 00:00:00-05:00,194.79590478025963,195.77152896391962,194.78727571792442,195.624755859375,78744400
2017-01-05 00:00:00-05:00,195.3570993331971,195.62474516651017,194.6750213959088,195.46932983398438,78379000
2017-01-06 00:00:00-05:00,195.5815955454964,196.63492087370182,195.03766158158038,196.168701171875,71559900
2017-01-09 00:00:00-05:00,195.90969783980825,196.0478418995289,195.48663659721726,195.52117919921875,46939700
2017-01-10 00:00:00-05:00,195.53843732607686,196.37591757368713,195.1326473844866,195.52117919921875,63771900
2017-01-11 00:00:00-05:00,195.43486973878854,196.0737762451172,194.77006286354137,196.0737762451172,74650000
2017-01-12 00:00:00-05:00,195.55571889690535,195.7715640612507,194.2261184811609,195.5816192626953,72113200
2017-01-13 00:00:00-05:00,195.75426000797762,196.33272337074413,195.71973058408247,196.03054809570312,62717900
2017-01-17 00:00:00-05:00,195.39169026213537,195.79748025784545,194.9513708339613,195.3398895263672,61240800
2017-01-18 00:00:00-05:00,195.59024493741396,195.81473233589497,195.03768185323028,195.7715606689453,54793300
2017-01-19 00:00:00-05:00,195.84921739919972,195.9873614324876,194.614589683807,195.04627990722656,66608800
2017-01-20 00:00:00-05:00,195.72838159242662,196.25504429133156,195.09811743607892,195.76292419433594,129168600
2017-01-23 00:00:00-05:00,195.7629293658233,195.8233591595471,194.49375878205151,195.25352478027344,75061600
2017-01-24 00:00:00-05:00,195.46936485746957,196.91985113299535,195.35713433657327,196.50543212890625,95555300
2017-01-25 00:00:00-05:00,197.45511831484978,198.20626831054688,197.291073911489,198.20626831054688,84437700
2017-01-26 00:00:00-05:00,198.0594837402296,198.3271427646296,197.72276586826825,197.99905395507812,59970700
2017-01-27 00:00:00-05:00,198.0767968750042,198.223570011819,197.50696245620986,197.6882781982422,59711100
2017-01-30 00:00:00-05:00,196.99755678958624,197.0234571545579,195.47801162329733,196.46226501464844,79737300
2017-01-31 00:00:00-05:00,195.97013008802804,196.50543503261844,195.4003088892889,196.4449920654297,75880800
2017-02-01 00:00:00-05:00,196.44503448466165,197.36021603464965,195.93564296897333,196.52273559570312,79117700
2017-02-02 00:00:00-05:00,196.52270667286717,196.93713888571978,195.83201266640026,196.6522216796875,69657600
2017-02-03 00:00:00-05:00,197.55875725721955,198.189021412973,197.24793971104177,198.00770568847656,80563200
2017-02-06 00:00:00-05:00,197.60193156698534,197.99909247550636,197.31701436233536,197.6537322998047,57790100
2017-02-07 00:00:00-05:00,198.0422583695369,198.2840038984072,197.47242397685267,197.66236877441406,57931200
2017-02-08 00:00:00-05:00,197.66236988660492,198.05088854775087,197.11843585651454,197.92138671875,51566200
2017-02-09 00:00:00-05:00,197.92138285613618,199.39775637450677,197.92138285613618,199.0955810546875,65955200
2017-02-10 00:00:00-05:00,199.44092147507035,200.10572823541386,199.11283262661516,199.88124084472656,66015900
2017-02-13 00:00:00-05:00,200.37338145866036,201.22813303898968,200.34748109326944,200.9691162109375,55182100
2017-02-14 00:00:00-05:00,200.78779556699018,201.78069118787627,200.44244858746455,201.7720489501953,71109000
2017-02-15 00:00:00-05:00,201.55623814953978,203.01535375890472,201.50443741119582,202.82540893554688,86785800
2017-02-16 00:00:00-05:00,202.85131437184273,203.03263013472082,201.90160340547516,202.65274047851562,84722400
2017-02-17 00:00:00-05:00,201.9878841166429,202.97213745117188,201.97061281627794,202.97213745117188,77204100
2017-02-21 00:00:00-05:00,203.34341266694642,204.35356643805537,203.33477042906745,204.18089294433594,88946100
2017-02-22 00:00:00-05:00,203.77506805039403,204.2240164222622,203.61102364853645,203.99954223632812,62115200
2017-02-23 00:00:00-05:00,204.5176154292191,204.53487355707574,203.3779466317962,204.13772583007812,74615900
2017-02-24 00:00:00-05:00,203.29164792756146,204.4399327924556,203.2484762529526,204.3967742919922,82381600
2017-02-27 00:00:00-05:00,204.31033564968553,204.88879893203406,204.05996113236486,204.71612548828125,56515400
2017-02-28 00:00:00-05:00,204.3363087591375,204.57805430129002,203.7751165736,204.16363525390625,96961900
2017-03-01 00:00:00-05:00,205.82129435228447,207.48762570939044,205.80402305205783,207.02139282226562,149158200
2017-03-02 00:00:00-05:00,206.8314523095236,206.84009454688626,205.66589641594808,205.7176971435547,70246000
2017-03-03 00:00:00-05:00,205.63133809624927,206.0112276351819,205.25144855731665,205.84718322753906,81974300
2017-03-06 00:00:00-05:00,205.05290667695087,205.5881984702343,204.62984541100997,205.23422241210938,55391500
2017-03-07 00:00:00-05:00,204.9320486659343,205.28603792368858,204.41401496316493,204.62123107910156,65103700
2017-03-08 00:00:00-05:00,204.9147995072805,205.17381638665637,204.10321943317072,204.24136352539062,78168800
2017-03-09 00:00:00-05:00,204.3622526252687,204.82848568019037,203.53341435408075,204.50039672851562,90683900
2017-03-10 00:00:00-05:00,205.45871026849647,205.50188193917324,204.26724066336786,205.2169647216797,81991700
2017-03-13 00:00:00-04:00,205.1564817109755,205.36369778529854,204.82840606097443,205.32052612304688,57256800
2017-03-14 00:00:00-04:00,204.77662713272062,204.8284410407562,203.92188867522026,204.53488159179688,59880800
2017-03-15 00:00:00-04:00,205.1047261295561,206.72788613365728,204.87160964140134,206.30482482910156,96081800
2017-03-16 00:00:00-04:00,206.4429207705509,206.52062185710258,205.5709111706965,205.89898681640625,78344000
2017-03-17 00:00:00-04:00,206.16176934939736,206.35254049942546,205.5374298095703,205.5374298095703,89002100
2017-03-20 00:00:00-04:00,205.53744727849318,205.82360402785622,204.92178752226891,205.31199645996094,52537000
2017-03-21 00:00:00-04:00,205.91896907394496,206.04036769204072,202.54580758029502,202.67587280273438,131809300
2017-03-22 00:00:00-04:00,202.71052084736766,203.43891239483597,202.08618145483652,203.1527557373047,97569200
2017-03-23 00:00:00-04:00,203.1528040928162,204.07196696408943,202.56315743254936,202.93601989746094,100410300
2017-03-24 00:00:00-04:00,203.2394736815472,203.81177376232333,202.0081413388864,202.78855895996094,112504900
2017-03-27 00:00:00-04:00,201.115011690091,202.8406185139592,200.83753482201902,202.58047485351562,87454500
2017-03-28 00:00:00-04:00,202.27699348014863,204.47951500442747,202.16426146852515,204.05462646484375,93483900
2017-03-29 00:00:00-04:00,203.7685076470059,204.4795530342526,203.54304358182634,204.24542236328125,61950400
2017-03-30 00:00:00-04:00,204.1847066460207,205.09520294698962,204.01128192951654,204.895751953125,56737900
2017-03-31 00:00:00-04:00,204.5574787212587,205.08643247327404,204.36670764797762,204.4187469482422,73733100
2017-04-03 00:00:00-04:00,204.47081821050207,204.67025592884897,202.8319305234059,204.06326293945312,85546500
2017-04-04 00:00:00-04:00,203.77713743738263,204.280078343088,203.39559514812635,204.193359375,56466200
2017-04-05 00:00:00-04:00,204.86973878399078,205.8496076172635,203.3782624063284,203.5863800048828,108800600
2017-04-06 00:00:00-04:00,203.72510777753564,204.67895025249734,203.2828595720796,204.15867614746094,69135800
2017-04-07 00:00:00-04:00,203.90714101734474,204.6442123289071,203.464906169279,203.95050048828125,74412300
2017-04-10 00:00:00-04:00,204.08929162901535,204.869709356444,203.5429912809418,204.0719451904297,67615300
2017-04-11 00:00:00-04:00,203.69041754192986,203.93321477372265,202.33768632723948,203.82916259765625,88045300
2017-04-12 00:00:00-04:00,203.5516928341111,203.74246398454034,202.71056909761606,202.93601989746094,81864400
2017-04-13 00:00:00-04:00,202.59777315095437,203.33484447515767,201.61790466308594,201.61790466308594,92880400
2017-04-17 00:00:00-04:00,202.13824092689617,203.40426635742188,201.93880318650014,203.40426635742188,68405400
2017-04-18 00:00:00-04:00,202.66717600787345,203.3348749236641,202.11220908904167,202.7972412109375,83225800
2017-04-19 00:00:00-04:00,203.36087126212757,203.7337336345912,202.1988982072169,202.4243621826172,68699900
2017-04-20 00:00:00-04:00,203.0400504136045,204.51419336990097,202.71921407277694,204.0719451904297,92572200
2017-04-21 00:00:00-04:00,203.9938831501572,204.04590922861442,203.0226944017436,203.42156982421875,110389800
2017-04-24 00:00:00-04:00,205.66743430210752,205.86688522916808,203.3955408444979,205.6587677001953,119209900
2017-04-25 00:00:00-04:00,206.30054742786095,207.20236400113632,206.21382844343898,206.8555145263672,76698300
2017-04-26 00:00:00-04:00,206.82080367281426,207.70528695753478,206.6820718338343,206.7254180908203,84702500
2017-04-27 00:00:00-04:00,207.04624588851578,207.2023241527077,206.36120044512217,206.89883422851562,57410300
2017-04-28 00:00:00-04:00,207.15895170561492,207.18496474801913,206.31782805066376,206.44790649414062,63532800
2017-05-01 00:00:00-04:00,206.96817016601562,207.39307188967717,206.55194827702297,206.96817016601562,66882500
2017-05-02 00:00:00-04:00,207.10689629314456,207.22829488432527,206.63864836472018,207.04620361328125,57375700
2017-05-03 00:00:00-04:00,207.0462310779163,207.1416166430293,206.11838846895753,206.7947540283203,73137700
2017-05-04 00:00:00-04:00,207.09827306270273,207.17631219520794,206.18777682243794,207.03756713867188,61462700
2017-05-05 00:00:00-04:00,207.41039573332046,207.8699770512272,206.9681476199527,207.85263061523438,62001300
2017-05-08 00:00:00-04:00,207.8960322946924,208.04344395192322,207.39309140042783,207.8179931640625,48385700
2017-05-09 00:00:00-04:00,208.07811201903442,208.27754973957022,207.28033467398123,207.627197265625,51363200
2017-05-10 00:00:00-04:00,207.58386961040986,208.00009155273438,207.3757520235191,208.00009155273438,54293800
2017-05-11 00:00:00-04:00,207.54916701215808,207.7399381378494,206.49125921749004,207.57518005371094,62358300
2017-05-12 00:00:00-04:00,207.32374862093968,207.61857197770303,206.95955272762168,207.22836303710938,53912700
2017-05-15 00:00:00-04:00,207.65319984865886,208.49432339778545,207.6358534120865,208.3729248046875,61918900
2017-05-16 00:00:00-04:00,208.66778439834033,208.69379744200063,207.7919810550454,208.18218994140625,51241800
2017-05-17 00:00:00-04:00,208.18217186348366,208.18217186348366,204.42746852090303,204.48817443847656,172174100
