Date,Open,High,Low,Close,Volume,SMA_10,SMA_50,RSI_14,Daily_Return,MACD,BB_Width,Target
2016-07-28 00:00:00-04:00,184.71332740254232,185.41362000068636,184.25216895900456,185.12326049804688,65035700,184.9541473388672,179.41810913085936,74.29217356127651,0.0011546225419090117,1.9345412039706105,0.057816884514344746,1
2016-07-29 00:00:00-04:00,184.85846883654585,185.78078546742796,184.57664479834065,185.42210388183597,79519400,185.0643096923828,179.6447640991211,73.01914078739081,0.0016142940816032958,1.8860442624081202,0.05491371246474406,0
2016-08-01 00:00:00-04:00,185.4819498186692,185.8747860957941,184.815824799958,185.26844787597656,73311400,185.1095764160156,179.88040954589843,64.82863662870442,-0.000828682247922985,1.8142972420565968,0.05153952182286482,0
2016-08-02 00:00:00-04:00,185.02077583861927,185.17450401147684,183.24445116667687,184.0813751220703,92295500,185.05492248535157,180.07039428710937,53.90358276764486,-0.006407312024878098,1.6427141746085283,0.04272584881100009,1
2016-08-03 00:00:00-04:00,184.0215667516337,184.67915629791756,183.72267188959395,184.61936950683597,53993600,184.97720794677736,180.27589660644531,50.400110539619384,0.0029225899926534904,1.5324795379327156,0.034827035840639856,1
2016-08-04 00:00:00-04:00,184.7303746705287,185.13175926937316,182.97112116808103,184.81578063964844,46585500,184.98916473388672,180.44012908935548,53.89767580367053,0.0010638706726013858,1.444317339873379,0.02235471492259294,1
2016-08-05 00:00:00-04:00,184.8158386108908,186.3701260936577,184.8158386108908,186.32742309570312,71892200,185.06944122314454,180.61063568115233,60.2551919322415,0.008179184974480558,1.4793717984024966,0.01883723795928465,0
2016-08-08 00:00:00-04:00,186.51523391946984,186.6177236812537,185.95159886970072,186.21633911132807,39906500,185.18900299072266,180.77790130615233,60.8895407101177,-0.0005961762500090728,1.4811157794264034,0.015583690108247162,1
2016-08-09 00:00:00-04:00,186.284733128874,186.82274920349985,186.00290897972457,186.32742309570312,51251700,185.31112823486328,180.9320965576172,57.014252010872184,0.0005965318881531179,1.4744647344872988,0.015487317763106433,0
2016-08-10 00:00:00-04:00,186.43844037503357,186.515297949416,185.51611038906955,185.8662567138672,57941100,185.40677795410156,181.08386505126953,59.145686928394404,-0.0024750322532989255,1.4156625835254601,0.013966602650529639,1
2016-08-11 00:00:00-04:00,186.39572778023904,186.97645982940347,186.1309874613605,186.72879028320312,72504300,185.56733093261718,181.24557708740235,59.36224635067654,0.004640614087707995,1.4222657119949247,0.015545873732820872,0
2016-08-12 00:00:00-04:00,186.42133554357792,186.7800302458213,186.16514365786608,186.5665283203125,61313500,185.68177337646483,181.3931686401367,62.69320596607971,-0.0008689713174092617,1.39828697273623,0.01597872242610285,1
2016-08-15 00:00:00-04:00,186.93376952519927,187.45471481198095,186.9252341382808,187.1045684814453,49813500,185.86538543701172,181.56222564697265,65.2742951644089,0.002883905092606165,1.406485899587011,0.017730653027542856,0
2016-08-16 00:00:00-04:00,186.68609078081792,186.75439993028863,186.1395263671875,186.1395263671875,53213600,186.07120056152343,181.6938018798828,58.41115448036868,-0.005157768845999722,1.3198978143630882,0.01742568132246128,1
2016-08-17 00:00:00-04:00,186.17370633248493,186.62632943841797,185.33678231053105,186.48968505859372,75134300,186.25823211669922,181.82677368164062,59.17434012367651,0.0018811624711856378,1.2649494629823153,0.017953368029455453,1
2016-08-18 00:00:00-04:00,186.4640696208249,186.94231192871396,186.35305746221707,186.9081573486328,52989300,186.46746978759765,181.95639099121092,59.8197972921192,0.0022439433575514034,1.2408657867414092,0.018327283912951884,0
2016-08-19 00:00:00-04:00,186.43840854877823,186.81417400089103,185.951630962994,186.63482666015625,75443000,186.49821014404296,182.08546875,58.88841023645637,-0.001462379664718072,1.1860517314976846,0.018794210186639116,0
2016-08-22 00:00:00-04:00,186.3957417549627,186.85691327433415,186.02852464798647,186.62632751464844,61368800,186.539208984375,182.24852966308595,69.55333067598269,-4.5538904286490656e-05,1.1289119930582672,0.01878517283738104,1
2016-08-23 00:00:00-04:00,187.24119631915949,187.54010423953017,186.9422883987888,187.0020751953125,53399200,186.60667419433594,182.44663299560546,68.77484327545238,0.002013369097854545,1.1012534717349354,0.019123079560546354,0
2016-08-24 00:00:00-04:00,186.85689801673703,186.95083939033643,185.6271247736624,186.04559326171875,71728900,186.6246078491211,182.63257263183593,58.65389364548625,-0.005114819889537436,0.990733239850357,0.01836557184352859,0
2016-08-25 00:00:00-04:00,185.66127554317524,186.33594894822625,185.5075604065047,185.91748046875,69224800,186.5434768676758,182.82087768554686,46.41784756185374,-0.0006886096613346604,0.8826330833524025,0.017811318822543352,0
2016-08-26 00:00:00-04:00,186.10535078200303,187.13015738473075,184.67915952994585,185.56732177734372,122506300,186.4435562133789,182.99164459228516,44.556219379214276,-0.0018834091905904904,0.7599478448061916,0.01769834785152917,1
2016-08-29 00:00:00-04:00,185.6954697340903,186.74589574509,185.66130212252284,186.4811553955078,70502200,186.38121490478517,183.1938735961914,51.13642772545259,0.004924539565541508,0.7280649654021261,0.017325233349526414,0
2016-08-30 00:00:00-04:00,186.3956822902776,186.67750634417928,185.6185453271049,186.17364501953125,58114500,186.38462677001954,183.36723754882811,52.32511166768618,-0.0016490158232039809,0.6702577225956645,0.013904401265220368,0
2016-08-31 00:00:00-04:00,185.8406289512786,185.9601895162898,184.8670606272948,185.6442108154297,85269500,186.30007934570312,183.51993438720703,41.36080218778494,-0.0028437655826420993,0.5750948155386482,0.011722971005907775,1
2016-09-01 00:00:00-04:00,185.6356261603781,185.9430694148379,184.49125911421413,185.6527099609375,97844200,186.1745346069336,183.67860778808594,42.53821349720165,4.578190437753982e-05,0.4946611898160995,0.009699996946933121,1
2016-09-02 00:00:00-04:00,186.5067688638531,186.91668897220035,185.91750137809592,186.48968505859372,79293900,186.16002044677734,183.80773406982422,45.21287085193464,0.004508283761827769,0.49277347158650286,0.009733394676187985,1
2016-09-06 00:00:00-04:00,186.77150532691024,187.13018704315652,186.0541418944176,187.05332946777344,56702100,186.20272064208984,184.0774301147461,57.5886442142717,0.0030223891954272997,0.5306419247418717,0.010307990321622605,0
2016-09-07 00:00:00-04:00,186.8910293709444,187.21555644507737,186.4298709776544,187.0362091064453,76554900,186.2061340332031,184.4089553833008,54.80433633707768,-9.15266324146291e-05,0.552898012495632,0.010783543089024843,0
2016-09-08 00:00:00-04:00,186.70316378265807,186.97645250829927,186.30177911132483,186.60922241210935,74102900,186.26249694824216,184.67045166015626,47.37607650375667,-0.0022829092632697945,0.5299726695922402,0.010464147009268048,0
2016-09-09 00:00:00-04:00,185.2940517287419,185.3452901057669,182.11714204195624,182.14276123046875,221589100,185.88502502441403,184.78352294921876,27.288633516222532,-0.023934836252502145,0.14967274633656302,0.02305324150717743,1
2016-09-12 00:00:00-04:00,181.3826693697938,185.1573813091356,181.3143471996687,184.7559967041016,168110900,185.80389251708985,184.90069213867187,42.51520480691743,0.014347182704264938,0.058474522350991265,0.02401376329329891,0
2016-09-13 00:00:00-04:00,183.47497400223705,183.7397142506696,181.47659951620983,182.1000213623047,182828800,185.36577911376952,184.95722717285156,33.410344567609755,-0.01437558395493177,-0.2255161307992921,0.030312796865574955,0
2016-09-14 00:00:00-04:00,182.1513599147203,183.35551431775136,181.47669933090404,182.03179931640625,134185500,184.95159454345702,185.0381884765625,35.54751198843144,-0.00037464051562463574,-0.45088816036704316,0.03548364053093264,1
2016-09-15 00:00:00-04:00,181.8694780367378,184.23506988591947,181.6901306934286,183.85076904296875,134427900,184.77225036621093,185.13417907714845,43.36615546169103,0.00999259323587065,-0.4772203630619458,0.03628560086493918,0
2016-09-16 00:00:00-04:00,183.23447631685872,183.414729600579,182.4534136792633,183.1400604248047,155236400,184.52098541259767,185.21817626953126,42.38509887647993,-0.0038656820521537627,-0.5491073020860426,0.03736996285240484,1
2016-09-19 00:00:00-04:00,183.79243115282688,184.4361724325231,182.84827203715915,183.1744384765625,80250500,184.18946075439453,185.24957092285158,39.020154045857105,0.00018771453759525158,-0.5964289362001409,0.038206508783165886,1
2016-09-20 00:00:00-04:00,184.0327571059094,184.1872487239176,183.14868681099705,183.1830139160156,69665300,183.80242919921872,185.26832611083984,39.86857694637824,4.68156994197777e-05,-0.6260232989691019,0.03864751411039561,1
2016-09-21 00:00:00-04:00,183.8868009122936,185.4231906182393,183.20014110023288,185.24295043945312,110284400,183.62310333251952,185.30180572509767,48.76836077751061,0.011245237641858807,-0.47775017620367066,0.03733902071731989,1
2016-09-22 00:00:00-04:00,186.2557714731034,186.7106808349363,186.00686399277765,186.41026306152344,76678700,183.60320739746095,185.35914459228516,52.170825663202166,0.006301522510309132,-0.2630183731174043,0.03764769308625232,0
2016-09-23 00:00:00-04:00,186.01545659349085,186.15279119157253,185.29446959898425,185.38888549804688,73630900,183.92781982421874,185.37555999755858,46.87856419664424,-0.005479191685596518,-0.17326125755087673,0.03739857749076899,0
2016-09-26 00:00:00-04:00,184.5563153663645,184.7365555693111,183.6894021623652,183.88682556152344,89827300,183.84090270996094,185.36688690185548,41.474747142775,-0.008102211373072099,-0.22078668892314113,0.03756733650954071,1
2016-09-27 00:00:00-04:00,183.7237289348928,185.12278414433544,183.35464386091715,185.02838134765625,78494800,184.13373870849608,185.37113891601564,44.90289212500031,0.006207925894891719,-0.1644413466438266,0.03664661609305203,1
2016-09-28 00:00:00-04:00,185.25153899394775,186.10128203089897,184.29022306305555,185.94677734375,87411000,184.52523651123047,185.3975161743164,48.359241896739725,0.0049635412113784305,-0.0451598013332557,0.036447281904960764,0
2016-09-29 00:00:00-04:00,185.74077945591864,186.14419163494296,183.71514006013925,184.26446533203125,128070600,184.5666061401367,185.37487518310547,56.095794564603615,-0.009047277052878111,-0.08539248555658219,0.0362261447985569,1
2016-09-30 00:00:00-04:00,185.0970361399101,186.35876986017536,184.8481286542488,185.6549530029297,117202900,184.8180953979492,185.39404998779298,52.77794019181612,0.00754615203963982,-0.005018592206198491,0.036227627777741675,0
2016-10-03 00:00:00-04:00,185.24295835945435,185.431777046321,184.57345551878453,185.2086181640625,83512100,185.02151336669922,185.38772918701173,61.125473607411266,-0.0024041095141703606,0.022404540420296826,0.0351659205505357,0
2016-10-04 00:00:00-04:00,185.3202102755788,185.5433691652092,183.6722344599028,184.26446533203125,119948100,185.1296585083008,185.3726040649414,57.519137005336155,-0.005097780229615934,-0.03168245669164094,0.03291626035353344,1
2016-10-05 00:00:00-04:00,184.89106321546933,185.50905582931773,184.8223959142697,185.07989501953125,72816000,185.11335296630858,185.37207855224608,54.43951605791785,0.004425322516908858,-0.008648733412456977,0.030423255892871013,1
2016-10-06 00:00:00-04:00,184.85670319450523,185.431777046321,184.3159695380813,185.2086181640625,62927400,184.9931884765625,185.37805572509765,57.799384402957166,0.0006955004189821423,0.01976470499866423,0.028580514830094803,0
2016-10-07 00:00:00-04:00,185.48330296661467,185.6549646671953,183.8439055676314,184.57347106933597,89788300,184.9116470336914,185.36705993652345,55.04635933631802,-0.003429360366826506,-0.008866297591879402,0.026368509232793963,1
2016-10-10 00:00:00-04:00,185.53482055664065,185.99830850883853,185.38890744026443,185.53482055664065,51855000,185.07644653320315,185.36931427001954,57.93747579535455,0.005208492215783123,0.04549189364030326,0.02687433249990047,0
2016-10-11 00:00:00-04:00,185.10567154445468,185.17433885601315,182.46203898573145,183.1916046142578,130367400,184.8927688598633,185.32777740478517,43.20649894436623,-0.012629521161325652,-0.09936141511306573,0.024948614755587455,1
2016-10-12 00:00:00-04:00,183.32887728462163,183.95546137949307,182.83104926676788,183.431884765625,73866100,184.64127960205082,185.31478759765625,39.49115913767539,0.0013116329859828024,-0.1925505034561752,0.022276626243177482,0
2016-10-13 00:00:00-04:00,182.1015044817873,183.3288980204508,181.28610162289812,182.83106994628903,101357000,184.49794006347656,185.27902160644533,40.699028005730455,-0.0032754110339303644,-0.3112958374218522,0.02361975438141476,1
2016-10-14 00:00:00-04:00,183.80954618202415,184.27304713185137,182.8482302815632,182.92547607421875,93346200,184.22499237060546,185.24121551513673,46.105565067963944,0.0005163571375339515,-0.39325142690569237,0.023954482995283317,0
2016-10-17 00:00:00-04:00,182.8997758550404,183.1572749956163,182.11012142837117,182.29037475585935,58275700,183.93316802978515,185.16047454833983,38.43371226282525,-0.003471912890371409,-0.5036435018757857,0.025522595977619626,1
2016-10-18 00:00:00-04:00,183.8867940911395,183.9468697828576,183.05422122815347,183.431884765625,76869700,183.84990997314452,185.1047854614258,39.572778483543395,0.006262042147285429,-0.49333286465591186,0.025235520435720037,1
2016-10-19 00:00:00-04:00,183.6979989280056,184.2301541476059,183.3375054150232,183.9211578369141,66519200,183.73403625488282,185.05666015625,48.42030025458886,0.00266732837594863,-0.4406023726610897,0.02508158365535293,0
2016-10-20 00:00:00-04:00,183.5692282265545,184.13572360059567,182.91690855450392,183.57781982421875,73639800,183.57095642089843,185.01089141845702,39.422970833080996,-0.0018667673514745076,-0.4216569868099498,0.023237642904689135,1
2016-10-21 00:00:00-04:00,183.57784146335865,183.74950317655933,182.61651229492608,183.6636657714844,89089100,183.4799758911133,184.94958892822265,41.83307037836509,0.00046762701151936703,-0.39516041820672854,0.022713133038351162,1
2016-10-24 00:00:00-04:00,184.5391485682308,184.81381777356532,184.09281765803647,184.4447326660156,60146600,183.37096710205077,184.9071530151367,50.96964822140859,0.004252702303693567,-0.3075904151138502,0.022682868896674174,0
2016-10-25 00:00:00-04:00,184.26449104868,184.52199017077416,183.66366849509308,183.8267517089844,66542300,183.43448181152343,184.8415966796875,43.11312368972768,-0.0033504939289874525,-0.28477376065768567,0.022380602320686192,0
2016-10-26 00:00:00-04:00,183.00273225561597,184.04129393336316,182.76239018711053,183.4576416015625,75705500,183.4370574951172,184.787958984375,40.62489787648458,-0.0020079237868829702,-0.29309686034352467,0.020668936385116642,0
2016-10-27 00:00:00-04:00,184.17862018916017,184.2129472848537,182.8911380010425,182.9683837890625,77220200,183.45078887939454,184.71753295898438,41.269630487863566,-0.0026668707186511265,-0.3353067854781102,0.021276286245488045,0
2016-10-28 00:00:00-04:00,182.9426715562345,183.62073988076529,181.71527791279635,182.42767333984372,140623200,183.40100860595703,184.6279232788086,32.28922411093873,-0.002955212469068713,-0.40768967678357626,0.020729829864646835,1
2016-10-31 00:00:00-04:00,182.7624479218419,182.9856199637513,182.27321132409972,182.4362945556641,61272500,183.4156005859375,184.54395263671876,44.13334723947361,4.725826768781083e-05,-0.45906615074056845,0.020481054588303033,0
2016-11-01 00:00:00-04:00,182.7624476574243,182.8139579649102,179.90424769711947,181.11447143554688,122781800,183.18385925292972,184.43371551513673,34.58933021617236,-0.00724539556855508,-0.5995314302234647,0.02372634023293145,0
2016-11-02 00:00:00-04:00,180.80543095021665,181.1916861288668,179.58661590951533,180.0243682861328,103330800,182.79418029785157,184.29416137695313,32.47596327897901,-0.006018862771007161,-0.7897101035012213,0.02787531824844705,0
2016-11-03 00:00:00-04:00,180.23898398683315,180.4535644183679,178.92575279359647,179.20040893554688,88939300,182.35643920898437,184.15725769042967,28.6839412259842,-0.004576932325496719,-0.9954398942527405,0.03247273817433985,0
2016-11-04 00:00:00-04:00,179.31192591382094,180.15307721443824,178.85701662186858,179.0029296875,109122100,181.89036560058594,184.0189666748047,30.196303363887907,-0.0011020022176283506,-1.1610334891956597,0.03672872953941083,1
2016-11-07 00:00:00-05:00,179.00303629081068,182.9856494146688,179.00303629081068,182.9513092041016,109794900,181.74102325439452,183.96664642333985,47.83659955626093,0.022057625109793477,-0.9625704640893105,0.03375019921522266,1
2016-11-08 00:00:00-05:00,182.55639262330328,184.34170282391705,182.29031506738008,183.77520751953125,106772100,181.73586883544922,183.91252746582032,49.362193015796684,0.004503374799633253,-0.7303859438823679,0.0341412547385612,1
2016-11-09 00:00:00-05:00,182.2818296794239,186.34170196277492,182.2560810684897,185.7237091064453,258429000,181.9624755859375,183.9035287475586,58.22385387196484,0.010602635759271228,-0.38471548443502,0.03725535356203266,1
2016-11-10 00:00:00-05:00,186.51330021241645,187.38020037818185,184.7279895796068,186.1871337890625,172113300,182.2843505859375,183.91438720703124,59.398869712290285,0.0024952370639528265,-0.07253847760011922,0.04095190161404548,0
2016-11-11 00:00:00-05:00,185.46613887775175,185.99829409588128,184.81381915562696,185.75796508789065,100552700,182.61737976074218,183.91649230957032,55.02291313087001,-0.0023050395182411254,0.13863561686480352,0.04329375367608227,1
2016-11-14 00:00:00-05:00,186.28151793340604,186.48751981254912,185.1571188407624,185.9038543701172,94580000,182.9641357421875,183.9047756958008,58.2422572734702,0.0007853729564570866,0.31414340436546695,0.04529421706500682,1
2016-11-15 00:00:00-05:00,186.29009251910088,187.3544158935547,186.0841037412333,187.3544158935547,91652600,183.58813018798827,183.9107974243164,64.2407452637542,0.007802751203584979,0.5637838334294827,0.04960574509213657,0
2016-11-16 00:00:00-05:00,186.7364096328087,187.2342376376212,186.61624515557435,187.0024871826172,65617700,184.28594207763672,183.91012298583985,64.89209135593003,-0.0018784116150080132,0.7248720919839968,0.05257872824562391,1
2016-11-17 00:00:00-05:00,187.1570123357797,188.0239123666414,187.04542634579707,187.96383666992188,69797200,185.16228485107422,183.9372152709961,69.82144105872281,0.005140837973806711,0.9195090389330005,0.056762165547732106,0
2016-11-18 00:00:00-05:00,188.03249293841097,188.2041546150475,187.3629901347196,187.54324340820312,86265800,186.01631622314454,184.04522491455077,67.760755241638,-0.002237628626709398,1.027972038725352,0.059602889980234705,1
2016-11-21 00:00:00-05:00,188.1183668274581,188.9852670360542,187.9724537089983,188.9595184326172,72402600,186.61713714599608,184.1292953491211,77.10513968188707,0.007551725131101694,1.2142145956244406,0.06430133131317273,1
2016-11-22 00:00:00-05:00,189.26847871034497,189.50880769460164,188.59898895463743,189.3285675048828,67429000,187.17247314453124,184.27386627197265,83.83232536203754,0.0019530589161467216,1.375733737471137,0.06883405857093794,1
2016-11-23 00:00:00-05:00,188.8135413464565,189.483031002904,188.61613108800285,189.43153381347656,56620200,187.5432556152344,184.42186096191406,89.26149345531515,0.0005438498265248892,1.4948160329086875,0.07256374217712747,1
2016-11-25 00:00:00-05:00,189.77491298999192,190.16973359584355,189.69765409150065,190.13540649414065,37872300,187.93808288574218,184.5475537109375,91.12216853833807,0.0037157101908764645,1.6272285747100739,0.07626105097582488,0
2016-11-28 00:00:00-05:00,189.82638699082,190.1010430617208,189.1397271681477,189.2427215576172,76572500,188.28655853271485,184.66960693359374,80.01581181897063,-0.004694995808426583,1.6412153452909592,0.07732498376391143,1
2016-11-29 00:00:00-05:00,189.2770715262414,190.06672577916044,188.976653745513,189.61181640625,69886700,188.65735473632813,184.7983544921875,79.1092231310367,0.0019503780414638072,1.6629137962604545,0.07806114658417618,0
2016-11-30 00:00:00-05:00,190.22986943967672,190.3929526812308,189.0968783490601,189.15696716308597,113291800,188.83760986328124,184.91783355712892,70.12057932445555,-0.002398844395802291,1.6246791524512503,0.07566389489095389,0
2016-12-01 00:00:00-05:00,189.45734364976184,189.45734364976184,188.10119380303743,188.46170043945312,79040500,188.98353118896483,184.9822085571289,62.97742753269909,-0.003675607269772896,1.520745500260233,0.06935061844058577,1
2016-12-02 00:00:00-05:00,188.5475433232978,189.0453715259651,188.19562825119576,188.55612182617188,74840300,189.04275970458986,185.02512573242188,66.59877984757124,0.0005010110091259179,1.429517758022513,0.05864734462449814,1
2016-12-05 00:00:00-05:00,189.3886233903278,190.0323644801616,189.19121312325697,189.6890411376953,67837800,189.25733947753906,185.11112884521484,70.10011732752517,0.006008393153990932,1.432127560231038,0.04329294759284764,1
2016-12-06 00:00:00-05:00,189.87786534309035,190.32419614807785,189.3972074440017,190.28985595703125,59877400,189.39037322998047,185.239189453125,67.13408041155199,0.0031673670536391807,1.4657799827604379,0.038045415573255505,1
2016-12-07 00:00:00-05:00,190.13542041346932,192.83912844099024,190.0152559032895,192.779052734375,110738100,189.73542175292968,185.39420288085938,76.98483865679181,0.013081079728736622,1.6740101993705991,0.038225132226497156,1
2016-12-08 00:00:00-05:00,192.75328364138,193.72317812153088,192.4871929499584,193.2510986328125,99714400,190.11737823486328,185.54028930664063,75.88229845769554,0.0024486368811444947,1.85573257522978,0.0419031729055381,1
2016-12-09 00:00:00-05:00,193.47426539989627,194.4355813531764,193.43992520330903,194.4184112548828,88005800,190.5456787109375,185.74336822509767,81.3626144154803,0.006040393199979954,2.0700786620625706,0.04731366516044505,0
2016-12-12 00:00:00-05:00,194.32402499689005,194.80469614378697,193.7746996402432,194.19528198242188,102016100,191.04093475341796,185.9141748046875,76.80162341770654,-0.0011476756291790569,2.1966235042331164,0.04935136320764728,1
2016-12-13 00:00:00-05:00,194.8562290006629,195.98920702612244,194.8390588966092,195.4913787841797,110477500,191.62889099121094,186.11983001708984,78.81253156718766,0.0066741930521005965,2.3741279145727106,0.05270666090699176,0
2016-12-14 00:00:00-05:00,195.19088581163928,195.8947025964433,193.4399027038853,193.87765502929688,142501800,192.10095977783203,186.31209381103517,68.21370304852505,-0.008254705475602253,2.3574126326592477,0.05350060535622128,1
2016-12-15 00:00:00-05:00,194.1180299970146,195.5342554988994,193.88627948139643,194.67593383789065,124972600,192.72238311767578,186.50401458740234,68.45767552184509,0.004117435856510365,2.381131873638708,0.053981525137338865,0
2016-12-16 00:00:00-05:00,195.1326462584023,195.1930892244848,193.9757194067393,194.295166015625,156420200,193.2962875366211,186.6857455444336,71.43060555341961,-0.0019559059754284958,2.342205277488688,0.05421132938111538,1
2016-12-19 00:00:00-05:00,194.47648568022888,195.14129244989357,194.32971255495227,194.71823120117188,90341100,193.79920654296876,186.88864074707033,71.56081281327705,0.0021774354669887863,2.3187642237681985,0.05344157676170182,1
2016-12-20 00:00:00-05:00,195.2534847201332,195.6161161046466,195.02038148255485,195.4693298339844,89838800,194.31715393066406,187.0873309326172,76.00218734482712,0.0038573616254584664,2.333890762373727,0.05479256854961286,0
2016-12-21 00:00:00-05:00,195.33989514643187,195.5125686620086,194.92547607421875,194.92547607421875,67909000,194.53179626464845,187.32200836181642,76.96222576957618,-0.0027822971523335793,2.275760647825564,0.05502302922363583,0
2016-12-22 00:00:00-05:00,194.7787051975684,194.89957797729545,194.19159942879057,194.58876037597656,56219100,194.66556243896486,187.54514587402343,74.66525920186241,-0.001727407340608389,2.1774220049684914,0.054407691607751205,1
2016-12-23 00:00:00-05:00,194.6318680385307,194.8822557716593,194.4419364406924,194.8736267089844,36697800,194.711083984375,187.78599700927734,72.7774403610313,0.0014639403244947058,2.0982865135686097,0.0543300711436296,1
2016-12-27 00:00:00-05:00,195.14127156618028,195.75426436649036,195.1240002667776,195.35711669921875,42672500,194.8272674560547,188.03462982177734,72.49388355590935,0.0024810437328000035,2.0509426774926567,0.053002370848916534,0
2016-12-28 00:00:00-05:00,195.61617777703253,195.63343590620065,193.6303994687124,193.7426300048828,64095000,194.652392578125,188.2636749267578,54.63751874497865,-0.008264284002623135,1.8616864009335075,0.050493318190315974,0
2016-12-29 00:00:00-05:00,193.8116628865424,194.1656520751356,193.25909985948013,193.69943237304688,48696100,194.6345703125,188.46902587890625,52.25065262951476,-0.00022296400041044162,1.6887469270049849,0.04658301026258769,0
2016-12-30 00:00:00-05:00,194.02752445361327,194.11386778589775,192.30076320106696,192.9914703369141,108998300,194.46612396240238,188.65043212890626,42.490363613002906,-0.0036549515270096755,1.4775324539278358,0.040052692466489494,1
2017-01-03 00:00:00-05:00,194.29517831857413,194.9772564188593,193.29366676331895,194.4678649902344,91366500,194.4833938598633,188.86823303222656,51.267356627798534,0.00765005132477059,1.412988124529079,0.031760012037436156,1
2017-01-04 00:00:00-05:00,194.79590478025963,195.7715289639196,194.7872757179244,195.624755859375,78744400,194.5740463256836,189.10745483398438,50.62826043518948,0.005949007920659222,1.4386043674155928,0.02528651344383552,0
2017-01-05 00:00:00-05:00,195.3570993331971,195.62474516651017,194.6750213959088,195.4693298339844,78379000,194.5740463256836,189.32794677734375,58.69150779896027,-0.0007945110254978793,1.429881064319261,0.017500608601034646,1
2017-01-06 00:00:00-05:00,195.5815955454964,196.63492087370184,195.0376615815804,196.168701171875,71559900,194.69836883544923,189.57478576660156,58.24042533836017,0.0035779083014433333,1.4625419328439193,0.017240279886586017,0
2017-01-09 00:00:00-05:00,195.90969783980825,196.0478418995289,195.48663659721728,195.52117919921875,46939700,194.79161071777347,189.8160565185547,56.574261962427215,-0.003300842431988804,1.4198096134095977,0.016372993842331103,0
2017-01-10 00:00:00-05:00,195.5384373260769,196.37591757368716,195.1326473844866,195.52117919921875,63771900,194.8563659667969,190.0671124267578,54.51029734946537,0.0,1.3701497094264425,0.01668476462716904,1
2017-01-11 00:00:00-05:00,195.4348697387885,196.0737762451172,194.77006286354137,196.0737762451172,74650000,194.92803192138672,190.34003448486328,53.47272265032556,0.002826277174481362,1.3597099511702595,0.017419106784529466,0
2017-01-12 00:00:00-05:00,195.55571889690532,195.7715640612507,194.2261184811609,195.5816192626953,72113200,195.11193084716797,190.6029409790039,53.79226290529974,-0.0025100602020671214,1.2967749972302443,0.01749396397365235,1
2017-01-13 00:00:00-05:00,195.7542600079776,196.33272337074413,195.71973058408247,196.03054809570312,62717900,195.34504241943358,190.90126251220704,58.226292026445705,0.0022953528797857725,1.2685009089162804,0.01753364683120076,0
